,Hydro (MW),Solar (MW),Wind (MW),Loss Load (MW),Load (MW)
0,0.0,0.0,10600.430049785951,0.0,6139.8
1,0.0,0.0,9678.193325363554,0.0,6192.528
2,0.0,0.0,8824.382703117937,0.0,6383.4400000000005
3,0.0,0.0,11786.90906336359,0.0,6704.112
4,0.0,0.0,10951.318472608673,0.0,7123.68
5,0.0,2.8453235058782402,10597.134215170603,0.0,7593.448
6,0.0,47.659168723460525,9964.401887524558,0.0,8055.68
7,0.0,530.6528338462914,9223.718464923099,0.0,8454.560000000001
8,2.5988844607390207,1337.3020477627729,7406.659067775815,0.0,8746.560000000001
9,1065.193230739647,1986.0358071030116,5856.690962157341,0.0,8907.92
10,1320.8519080614815,2451.2462003141036,5165.101891624416,0.0,8937.2
11,1296.59546499931,2691.676036560815,4864.848498439876,0.0,8853.12
12,1136.7853400249862,2722.974595125476,4827.840064846929,0.0,8687.6
13,970.8548191774053,2551.5438538963117,4954.1613269262825,0.0,8476.56
14,976.7878091655334,2212.950356696801,5061.461834137666,0.0,8251.2
15,934.5732664018169,1697.2354712563701,5399.231262341814,0.0,8031.040000000001
16,654.0123845630837,1018.6258151044099,6148.897800331961,0.0,7821.536
17,279.03232600521164,234.02785835848525,7363.051815636303,0.0,7876.112
18,0.0,3.5566543823478,8812.443345617652,0.0,8816.0
19,0.0,0.0,10134.609225062291,0.0,9754.64
20,0.0,0.0,11013.907158378875,0.0,9721.84
21,0.0,0.0,11410.404641784267,0.0,8550.800000000001
22,0.0,0.0,11502.973983648746,0.0,7027.152
23,0.0,0.0,11200.300547042742,0.0,6255.5199999999995
24,0.0,0.0,10600.430049785951,0.0,6172.376
25,0.0,0.0,9678.193325363554,0.0,6214.255999999999
26,0.0,0.0,8824.382703117937,0.0,6394.712
27,0.0,0.0,11786.90906336359,0.0,6705.376
28,0.0,0.0,10951.318472608673,0.0,7115.432
29,0.0,2.8453235058782402,10597.134215170603,0.0,7576.192
30,0.0,47.659168723460525,9964.401887524558,0.0,8029.999999999999
31,0.0,530.6528338462914,9223.718464923099,0.0,8421.039999999999
32,0.0,1337.3020477627729,7406.659067775815,0.0,8705.76
33,1017.7532307396484,1986.0358071030116,5856.690962157341,0.0,8860.480000000001
34,1267.491908061481,2451.2462003141036,5165.101891624416,0.0,8883.84
35,1237.9554649993088,2691.676036560815,4864.848498439876,0.0,8794.48
36,1073.505340027597,2722.974595125476,4827.840064846929,0.0,8624.320000000002
37,903.6548191774045,2551.5438538963117,4954.1613269262825,0.0,8409.359999999999
38,906.3078091649437,2212.950356696801,5061.461834137666,0.0,8180.720000000001
39,861.4772664018165,1697.2354712563701,5399.231262341814,0.0,7957.944
40,579.0203845636292,1018.6258151044099,6148.897800331961,0.0,7746.544
41,256.9443260042381,234.02785835848525,7363.051815636303,0.0,7854.024
42,12.480000000001498,3.5566543823478,8812.443345617652,0.0,8828.480000000001
43,0.0,0.0,10134.609225062291,0.0,9744.56
44,0.0,0.0,11013.907158378875,0.0,9668.960000000001
45,0.0,0.0,11410.404641784267,0.0,8473.44
46,0.0,0.0,11502.973983648746,0.0,6950.064
47,0.0,0.0,11200.300547042742,0.0,6184.256
48,0.0,0.0,10600.430049785951,0.0,6103.776
49,0.0,0.0,9678.193325363554,0.0,6148.744
50,0.0,0.0,8824.382703117937,0.0,6332.68
51,0.0,0.0,11786.90906336359,0.0,6647.168
52,0.0,0.0,10951.318472608673,0.0,7061.344
53,0.0,2.8453235058782402,10597.134215170603,0.0,7526.4800000000005
54,0.0,47.659168723460525,9964.401887524558,0.0,7984.84
