,Hydro (MW),Solar (MW),Wind (MW),Loss Load (MW),Load (MW)
101,0.0,2.7262705587629092,10571.600584286076,0.0,6838.56
102,0.0,45.66503185927873,9940.39281539099,0.0,7285.336
103,0.0,508.44945920928217,9201.494058033075,0.0,7669.255999999999
104,0.0,1281.3471626185672,7388.8128373814325,0.0,7946.799999999999
105,348.72379405817765,1902.9368500165106,5842.579355925311,0.0,8094.239999999999
106,608.8212550713242,2348.682086374246,5152.656658554431,0.0,8110.160000000001
107,581.2613301364017,2579.051948589712,4853.126721273886,0.0,8013.44
108,410.83961633256916,2609.040924736104,4816.207458928919,0.0,7836.088
109,227.13652454705243,2444.783123570639,4942.224351882308,0.0,7614.143999999999
110,209.1447527399405,2120.3569270778526,5049.266320182207,0.0,7378.768
111,137.09371352132848,1626.2203883020752,5386.221898176596,0.0,7149.536
112,0.0,976.0048600371214,6134.082126245697,0.0,6932.04
113,0.0,224.23575345824926,7345.310656241061,0.0,6997.808
114,0.0,3.4078381984536366,8791.20989976248,0.0,7944.168000000001
115,0.0,0.0,10110.190040983145,0.0,8869.92
116,0.0,0.0,10987.36931953789,0.0,8817.6
117,0.0,0.0,11382.911448393423,0.0,7633.864
118,0.0,0.0,11475.257745861332,0.0,6106.728
119,0.0,0.0,11173.313596216494,0.0,5334.16
120,0.0,0.0,10574.888477638926,0.0,5249.6320000000005
121,0.0,0.0,9654.873868330997,0.0,5290.96
122,0.0,0.0,8803.120489565648,0.0,5471.72
123,0.0,0.0,11758.508688395934,0.0,5783.552000000001
124,0.0,0.0,10924.931440237393,0.0,6195.592000000001
125,0.0,2.7262705587629092,10571.600584286076,0.0,6659.128
126,0.0,45.66503185927873,9940.39281539099,0.0,7116.416
127,0.0,508.44945920928217,9201.494058033075,0.0,7511.584
128,0.0,1281.3471626185672,7388.8128373814325,0.0,7801.088
129,215.61179405895186,1902.9368500165106,5842.579355925311,0.0,7961.128000000001
130,489.00525507132346,2348.682086374246,5152.656658554431,0.0,7990.344
131,475.27733013668063,2579.051948589712,4853.126721273886,0.0,7907.456
132,319.16761633497754,2609.040924736104,4816.207458928919,0.0,7744.416
133,150.25652454705323,2444.783123570639,4942.224351882308,0.0,7537.264
134,147.46475273946763,2120.3569270778526,5049.266320182207,0.0,7317.088
135,90.96571352132878,1626.2203883020752,5386.221898176596,0.0,7103.408
136,0.0,976.0048600371214,6134.082126245697,0.0,6901.728
137,0.0,224.23575345824926,7345.310656241061,0.0,7015.04
138,0.0,3.4078381984536366,8791.20989976248,0.0,7997.528
139,0.0,0.0,10110.190040983145,0.0,8926.48
140,0.0,0.0,10987.36931953789,0.0,8865.52
141,0.0,0.0,11382.911448393423,0.0,7683.312
142,0.0,0.0,11475.257745861332,0.0,6171.512
143,0.0,0.0,11173.313596216494,0.0,5416.976
144,0.0,0.0,10574.888477638926,0.0,5348.143999999999
145,0.0,0.0,9654.873868330997,0.0,5404.856
146,0.0,0.0,8803.120489565648,0.0,5600.632
147,0.0,0.0,11758.508688395934,0.0,5927.031999999999
148,0.0,0.0,10924.931440237393,0.0,6869.048000000001
149,0.0,2.7262705587629092,10571.600584286076,0.0,7346.072
150,0.0,45.66503185927873,9940.39281539099,0.0,7816.2880000000005
151,0.0,508.44945920928217,9201.494058033075,0.0,8223.839999999998
152,0.0,1281.3471626185672,7388.8128373814325,0.0,8525.04
153,950.7237940583908,1902.9368500165106,5842.579355925311,0.0,8696.24
154,1234.5012550713236,2348.682086374246,5152.656658554431,0.0,8735.84
155,1230.3013301344254,2579.051948589712,4853.126721273886,0.0,8662.48
156,1082.9116163349772,2609.040924736104,4816.207458928919,0.0,8508.16
157,921.6325245470543,2444.783123570639,4942.224351882308,0.0,8308.640000000001
158,925.4167527399395,2120.3569270778526,5049.266320182207,0.0,8095.039999999999
159,874.4057135213284,1626.2203883020752,5386.221898176596,0.0,7886.848
160,579.4170137171819,976.0048600371214,6134.082126245697,0.0,7689.504
161,159.6455903014682,224.23575345824926,7345.310656241061,0.0,7729.192
162,0.0,3.4078381984536366,8791.20989976248,0.0,8661.039999999999
163,0.0,0.0,10110.190040983145,0.0,9623.039999999999
164,0.0,0.0,10987.36931953789,0.0,9625.679999999998
165,0.0,0.0,11382.911448393423,0.0,8480.72
166,0.0,0.0,11475.257745861332,0.0,6969.7519999999995
167,0.0,0.0,11173.313596216494,0.0,6207.72
