,Hydro (MW),Solar (MW),Wind (MW),Loss Load (MW),Load (MW)
0,0.0,0.0,10389.926891385163,0.0,6139.8
1,0.0,0.0,9486.003928043434,0.0,6192.528
2,0.0,0.0,8649.148262513225,0.0,6383.4400000000005
3,0.0,0.0,11552.844825029124,0.0,6704.112
4,0.0,0.0,10733.847377916285,0.0,7123.68
5,0.0,2.8752027442206702,10386.696505397165,0.0,7593.448
6,0.0,48.15964596569623,9766.528965478245,0.0,8055.68
7,0.0,536.2253117971546,9040.554021598915,0.0,8454.560000000001
8,135.63695137489916,1351.3452897837149,7259.577758843812,0.0,8746.560000000001
9,1160.6395912098062,2006.8915154660278,5740.388893324166,0.0,8907.92
10,1397.6794491431797,2476.9871641461073,5062.533386710714,0.0,8937.2
11,1364.935783700927,2719.941796032754,4768.24242026632,0.0,8853.12
12,1204.0620742669112,2751.5690262191815,4731.968899513908,0.0,8687.6
13,1042.4402629860251,2578.338060879886,4855.781676134088,0.0,8476.56
14,1054.0596539716307,2236.1889343176263,4960.951411710744,0.0,8251.2
15,1023.9681426775933,1715.0584369276298,5292.013420393771,0.0,8031.040000000001
16,765.4203244587693,1029.3225824309998,6026.793093110231,0.0,7821.536
17,422.790115517319,236.48542571215012,7216.836458770531,0.0,7876.112
18,174.95999999999992,3.594003430275838,8637.445996569724,0.0,8816.0
19,0.0,0.0,9933.356328621881,0.0,9754.64
20,0.0,0.0,10795.193178636267,0.0,9721.84
21,0.0,0.0,11183.817021806046,0.0,8550.800000000001
22,0.0,0.0,11274.548123264993,0.0,7027.152
23,0.0,0.0,10977.885170579955,0.0,6255.5199999999995
24,0.0,0.0,10389.926891385163,0.0,6172.376
25,0.0,0.0,9486.003928043434,0.0,6214.255999999999
26,0.0,0.0,8649.148262513225,0.0,6394.712
27,0.0,0.0,11552.844825029124,0.0,6705.376
28,0.0,0.0,10733.847377916285,0.0,7115.432
29,0.0,2.8752027442206702,10386.696505397165,0.0,7576.192
30,0.0,48.15964596569623,9766.528965478245,0.0,8029.999999999999
31,0.0,536.2253117971546,9040.554021598915,0.0,8421.039999999999
32,94.8369513724731,1351.3452897837149,7259.577758843812,0.0,8705.76
33,1113.1995912090215,2006.8915154660278,5740.388893324166,0.0,8860.480000000001
34,1344.319449143179,2476.9871641461073,5062.533386710714,0.0,8883.84
35,1306.2957837009258,2719.941796032754,4768.24242026632,0.0,8794.48
36,1140.782074269514,2751.5690262191815,4731.968899513908,0.0,8624.320000000002
37,975.2402629860244,2578.338060879886,4855.781676134088,0.0,8409.359999999999
38,983.5796539716312,2236.1889343176263,4960.951411710744,0.0,8180.720000000001
39,950.8721426785992,1715.0584369276298,5292.013420393771,0.0,7957.944
40,690.4283244593811,1029.3225824309998,6026.793093110231,0.0,7746.544
41,400.70211551731927,236.48542571215012,7216.836458770531,0.0,7854.024
42,187.4400000000013,3.594003430275838,8637.445996569724,0.0,8828.480000000001
43,0.0,0.0,9933.356328621881,0.0,9744.56
44,0.0,0.0,10795.193178636267,0.0,9668.960000000001
45,0.0,0.0,11183.817021806046,0.0,8473.44
46,0.0,0.0,11274.548123264993,0.0,6950.064
47,0.0,0.0,10977.885170579955,0.0,6184.256
48,0.0,0.0,10389.926891385163,0.0,6103.776
49,0.0,0.0,9486.003928043434,0.0,6148.744
50,0.0,0.0,8649.148262513225,0.0,6332.68
51,0.0,0.0,11552.844825029124,0.0,6647.168
52,0.0,0.0,10733.847377916285,0.0,7061.344
53,0.0,2.8752027442206702,10386.696505397165,0.0,7526.4800000000005
54,0.0,48.15964596569623,9766.528965478245,0.0,7984.84
55,0.0,536.2253117971546,9040.554021598915,0.0,8380.56
56,59.23695137247273,1351.3452897837149,7259.577758843812,0.0,8670.16
57,1082.4795912098064,2006.8915154660278,5740.388893324166,0.0,8829.76
58,1318.479449143179,2476.9871641461073,5062.533386710714,0.0,8858.0
59,1285.1757837009268,2719.941796032754,4768.24242026632,0.0,8773.36
60,1124.3820742669109,2751.5690262191815,4731.968899513908,0.0,8607.92
61,963.480262986026,2578.338060879886,4855.781676134088,0.0,8397.6
62,976.1396539700944,2236.1889343176263,4960.951411710744,0.0,8173.28
63,947.5361426785989,1715.0584369276298,5292.013420393771,0.0,7954.608
64,690.9083244587687,1029.3225824309998,6026.793093110231,0.0,7747.023999999999
65,411.5661155173302,236.48542571215012,7216.836458770531,0.0,7864.888
66,205.4399999999995,3.594003430275838,8637.445996569724,0.0,8846.48
67,0.0,0.0,9933.356328621881,0.0,9762.4
68,0.0,0.0,10795.193178636267,0.0,9683.76
69,0.0,0.0,11183.817021806046,0.0,8486.88
70,0.0,0.0,11274.548123264993,0.0,6964.632
71,0.0,0.0,10977.885170579955,0.0,6199.976000000001
72,0.0,0.0,10389.926891385163,0.0,6119.656
73,0.0,0.0,9486.003928043434,0.0,6164.215999999999
74,0.0,0.0,8649.148262513225,0.0,6347.152
75,0.0,0.0,11552.844825029124,0.0,6660.04
76,0.0,0.0,10733.847377916285,0.0,7072.0
77,0.0,2.8752027442206702,10386.696505397165,0.0,7534.328
78,0.0,48.15964596569623,9766.528965478245,0.0,7989.28
79,0.0,536.2253117971546,9040.554021598915,0.0,8381.04
80,55.07695137247288,1351.3452897837149,7259.577758843812,0.0,8666.0
81,1073.1195912098058,2006.8915154660278,5740.388893324166,0.0,8820.4
82,1303.3594491431782,2476.9871641461073,5062.533386710714,0.0,8842.88
83,1263.8957837009261,2719.941796032754,4768.24242026632,0.0,8752.08
84,1096.302074266119,2751.5690262191815,4731.968899513908,0.0,8579.84
85,928.1202629860254,2578.338060879886,4855.781676134088,0.0,8362.24
86,933.1796539716297,2236.1889343176263,4960.951411710744,0.0,8130.32
87,896.4481426785992,1715.0584369276298,5292.013420393771,0.0,7903.52
88,631.372324457803,1029.3225824309998,6026.793093110231,0.0,7687.488
