,Hydro (MW),Solar (MW),Wind (MW),Loss Load (MW),Load (MW)
166,0.0,0.0,24235.091779536986,0.0,6969.7519999999995
167,4428.691540449233,0.0,23597.40290657236,0.0,6207.72
168,0.0,0.0,22333.563087624654,0.0,6135.816
169,0.0,0.0,20390.544552539108,0.0,6188.576
170,0.0,0.0,18591.689854451495,0.0,6379.52
171,0.0,0.0,24833.301662137856,0.0,6700.224
172,0.0,0.0,23072.833918244076,0.0,7119.8240000000005
173,0.0,8.808680284480968,22326.619243840716,0.0,7589.616
174,0.0,147.54539476505622,20993.54433171978,0.0,8051.920000000001
175,0.0,1642.8188730556992,19433.032176181197,0.0,8450.8
176,0.0,4140.079733706055,15604.75252247323,0.0,8742.800000000001
177,0.0,6148.458838567715,12339.195341485538,0.0,8904.16
178,0.0,7588.678065080353,10882.117839448658,0.0,8933.52
179,0.0,8333.011549118995,10249.52764570499,0.0,8849.439999999999
180,0.0,8429.907032248286,10171.556263172359,0.0,8683.92
181,0.0,7899.184045108308,10437.696774708924,0.0,8472.960000000001
182,0.0,6850.951091255072,10663.763324451213,0.0,8247.68
183,0.0,5254.377789692897,11375.394343045647,0.0,8027.4400000000005
184,0.0,3153.507541844186,12954.832615101617,0.0,7818.031999999999
185,0.0,724.5139533985596,15512.878389804868,0.0,7856.24
186,0.0,11.01085035560121,18566.53536612357,0.0,8784.16
187,0.0,0.0,21352.146416071286,0.0,9729.52
188,0.0,0.0,23204.699168583476,0.0,9710.72
189,0.0,0.0,24040.06165087235,0.0,8548.08
190,0.0,0.0,24235.091779536986,0.0,7024.9839999999995
191,4428.691540449233,0.0,23597.40290657236,0.0,6252.224
192,0.0,0.0,22333.563087624654,0.0,6169.104
193,0.0,0.0,20390.544552539108,0.0,6211.008
194,0.0,0.0,18591.689854451495,0.0,6391.496
195,0.0,0.0,24833.301662137856,0.0,6702.200000000001
196,0.0,0.0,23072.833918244076,0.0,7112.28
197,0.0,8.808680284480968,22326.619243840716,0.0,7573.072
198,0.0,147.54539476505622,20993.54433171978,0.0,8026.88
199,0.0,1642.8188730556992,19433.032176181197,0.0,8418.0
200,0.0,4140.079733706055,15604.75252247323,0.0,8702.8
201,0.0,6148.458838567715,12339.195341485538,0.0,8857.519999999999
202,0.0,7588.678065080353,10882.117839448658,0.0,8880.88
203,0.0,8333.011549118995,10249.52764570499,0.0,8791.52
204,0.0,8429.907032248286,10171.556263172359,0.0,8621.359999999999
205,0.0,7899.184045108308,10437.696774708924,0.0,8406.48
206,0.0,6850.951091255072,10663.763324451213,0.0,8177.92
207,0.0,5254.377789692897,11375.394343045647,0.0,7955.12
208,0.0,3153.507541844186,12954.832615101617,0.0,7743.7519999999995
209,0.0,724.5139533985596,15512.878389804868,0.0,7830.064
210,0.0,11.01085035560121,18566.53536612357,0.0,8791.6
211,0.0,0.0,21352.146416071286,0.0,9716.56
212,0.0,0.0,23204.699168583476,0.0,9657.439999999999
213,0.0,0.0,24040.06165087235,0.0,8471.679999999998
214,0.0,0.0,24235.091779536986,0.0,6948.832
215,4428.691540449233,0.0,23597.40290657236,0.0,6181.664
216,0.0,0.0,22333.563087624654,0.0,6101.216
217,0.0,0.0,20390.544552539108,0.0,6146.216
218,0.0,0.0,18591.689854451495,0.0,6330.184
219,0.0,0.0,24833.301662137856,0.0,6644.704
220,0.0,0.0,23072.833918244076,0.0,7058.904
221,0.0,8.808680284480968,22326.619243840716,0.0,7524.064
222,0.0,147.54539476505622,20993.54433171978,0.0,7982.464
223,0.0,1642.8188730556992,19433.032176181197,0.0,8378.24
224,0.0,4140.079733706055,15604.75252247323,0.0,8667.84
225,0.0,6148.458838567715,12339.195341485538,0.0,8827.439999999999
226,0.0,7588.678065080353,10882.117839448658,0.0,8855.68
227,0.0,8333.011549118995,10249.52764570499,0.0,8771.2
228,0.0,8429.907032248286,10171.556263172359,0.0,8605.76
229,0.0,7899.184045108308,10437.696774708924,0.0,8395.44
230,0.0,6850.951091255072,10663.763324451213,0.0,8171.12
231,0.0,5254.377789692897,11375.394343045647,0.0,7952.496
232,0.0,3153.507541844186,12954.832615101617,0.0,7744.936
233,0.0,724.5139533985596,15512.878389804868,0.0,7767.384
234,0.0,11.01085035560121,18566.53536612357,0.0,8683.68
235,0.0,0.0,21352.146416071286,0.0,9639.12
236,0.0,0.0,23204.699168583476,0.0,9638.880000000001
237,0.0,0.0,24040.06165087235,0.0,8488.8
238,0.0,0.0,24235.091779536986,0.0,6969.272
239,4428.691540449233,0.0,23597.40290657236,0.0,6198.104
240,0.0,0.0,22333.563087624654,0.0,6117.816000000001
241,0.0,0.0,20390.544552539108,0.0,6162.4
242,0.0,0.0,18591.689854451495,0.0,6345.360000000001
243,0.0,0.0,24833.301662137856,0.0,6658.280000000001
244,0.0,0.0,23072.833918244076,0.0,7070.280000000001
245,0.0,8.808680284480968,22326.619243840716,0.0,7532.6320000000005
246,0.0,147.54539476505622,20993.54433171978,0.0,7987.616
247,0.0,1642.8188730556992,19433.032176181197,0.0,8379.36
248,0.0,4140.079733706055,15604.75252247323,0.0,8664.400000000001
249,0.0,6148.458838567715,12339.195341485538,0.0,8818.88
250,0.0,7588.678065080353,10882.117839448658,0.0,8841.36
251,0.0,8333.011549118995,10249.52764570499,0.0,8750.56
252,0.0,8429.907032248286,10171.556263172359,0.0,8578.4
253,0.0,7899.184045108308,10437.696774708924,0.0,8360.8
