,Hydro (MW),Solar (MW),Wind (MW),Loss Load (MW),Load (MW)
42,0.0,3.10166632340921,59447.63070106893,0.0,8828.480000000001
43,0.0,0.0,68366.79486975158,0.0,9744.56
44,0.0,0.0,74298.42776268949,0.0,9668.960000000001
45,0.0,0.0,76973.14974874441,0.0,8473.44
46,0.0,0.0,77597.61084694111,0.0,6950.064
47,0.0,0.0,75555.81404023313,0.0,6184.256
48,0.0,0.0,71509.16336790602,0.0,6103.776
49,0.0,0.0,65287.870808937114,0.0,6148.744
50,0.0,0.0,59528.17210004858,0.0,6332.68
51,0.0,0.0,79513.00106279543,0.0,6647.168
52,0.0,0.0,73876.21238702044,0.0,7061.344
53,0.0,2.481333058727368,71486.93008351701,0.0,7526.4800000000005
54,0.0,41.562328733683415,67218.5976504654,0.0,7984.84
55,0.0,462.76861545265376,62222.040754004665,0.0,8380.56
56,0.0,1166.226537601863,49964.38736923301,0.0,8670.16
57,0.0,1731.9704749917028,39508.49813085694,0.0,8829.76
58,0.0,2137.668430093627,34843.12553786522,0.0,8858.0
59,0.0,2347.34107355609,32817.654038674955,0.0,8773.36
60,0.0,2374.635737202091,32567.99981602936,0.0,8607.92
61,0.0,2225.1354204137674,33420.14710858708,0.0,8397.6
62,0.0,1929.8567864252102,34143.98278917751,0.0,8173.28
63,0.0,1480.115169530875,36422.532726179576,0.0,7954.608
64,0.0,888.3172350243976,41479.68858540553,0.0,7747.023999999999
65,0.0,204.089644080326,49670.218349426796,0.0,7864.888
66,0.0,3.10166632340921,59447.63070106893,0.0,8846.48
67,0.0,0.0,68366.79486975158,0.0,9762.4
68,0.0,0.0,74298.42776268949,0.0,9683.76
69,0.0,0.0,76973.14974874441,0.0,8486.88
70,0.0,0.0,77597.61084694111,0.0,6964.632
71,0.0,0.0,75555.81404023313,0.0,6199.976000000001
72,0.0,0.0,71509.16336790602,0.0,6119.656
73,0.0,0.0,65287.870808937114,0.0,6164.215999999999
74,0.0,0.0,59528.17210004858,0.0,6347.152
75,0.0,0.0,79513.00106279543,0.0,6660.04
76,0.0,0.0,73876.21238702044,0.0,7072.0
77,0.0,2.481333058727368,71486.93008351701,0.0,7534.328
78,0.0,41.562328733683415,67218.5976504654,0.0,7989.28
79,0.0,462.76861545265376,62222.040754004665,0.0,8381.04
80,0.0,1166.226537601863,49964.38736923301,0.0,8666.0
81,0.0,1731.9704749917028,39508.49813085694,0.0,8820.4
82,0.0,2137.668430093627,34843.12553786522,0.0,8842.88
83,0.0,2347.34107355609,32817.654038674955,0.0,8752.08
84,0.0,2374.635737202091,32567.99981602936,0.0,8579.84
85,0.0,2225.1354204137674,33420.14710858708,0.0,8362.24
86,0.0,1929.8567864252102,34143.98278917751,0.0,8130.32
87,0.0,1480.115169530875,36422.532726179576,0.0,7903.52
88,0.0,888.3172350243976,41479.68858540553,0.0,7687.488
89,0.0,204.089644080326,49670.218349426796,0.0,7719.48
90,0.0,3.10166632340921,59447.63070106893,0.0,8641.04
91,0.0,0.0,68366.79486975158,0.0,9579.68
92,0.0,0.0,74298.42776268949,0.0,9553.92
93,0.0,0.0,76973.14974874441,0.0,8384.4
94,0.0,0.0,77597.61084694111,0.0,6854.592000000001
95,0.0,0.0,75555.81404023313,0.0,6075.08
96,0.0,0.0,71509.16336790602,0.0,5985.16
97,0.0,0.0,65287.870808937114,0.0,6020.2080000000005
98,0.0,0.0,59528.17210004858,0.0,6193.792
99,0.0,0.0,79513.00106279543,0.0,5981.616
100,0.0,0.0,73876.21238702044,0.0,6384.744000000001
101,0.0,2.481333058727368,71486.93008351701,0.0,6838.56
102,0.0,41.562328733683415,67218.5976504654,0.0,7285.336
103,0.0,462.76861545265376,62222.040754004665,0.0,7669.255999999999
104,0.0,1166.226537601863,49964.38736923301,0.0,7946.799999999999
105,0.0,1731.9704749917028,39508.49813085694,0.0,8094.239999999999
106,0.0,2137.668430093627,34843.12553786522,0.0,8110.160000000001
107,0.0,2347.34107355609,32817.654038674955,0.0,8013.44
108,0.0,2374.635737202091,32567.99981602936,0.0,7836.088
109,0.0,2225.1354204137674,33420.14710858708,0.0,7614.143999999999
110,0.0,1929.8567864252102,34143.98278917751,0.0,7378.768
111,0.0,1480.115169530875,36422.532726179576,0.0,7149.536
112,0.0,888.3172350243976,41479.68858540553,0.0,6932.04
113,0.0,204.089644080326,49670.218349426796,0.0,6997.808
114,0.0,3.10166632340921,59447.63070106893,0.0,7944.168000000001
115,0.0,0.0,68366.79486975158,0.0,8869.92
116,0.0,0.0,74298.42776268949,0.0,8817.6
117,0.0,0.0,76973.14974874441,0.0,7633.864
118,0.0,0.0,77597.61084694111,0.0,6106.728
119,0.0,0.0,75555.81404023313,0.0,5334.16
120,0.0,0.0,71509.16336790602,0.0,5249.6320000000005
121,0.0,0.0,65287.870808937114,0.0,5290.96
122,0.0,0.0,59528.17210004858,0.0,5471.72
123,0.0,0.0,79513.00106279543,0.0,5783.552000000001
124,0.0,0.0,73876.21238702044,0.0,6195.592000000001
125,0.0,2.481333058727368,71486.93008351701,0.0,6659.128
126,0.0,41.562328733683415,67218.5976504654,0.0,7116.416
127,0.0,462.76861545265376,62222.040754004665,0.0,7511.584
128,0.0,1166.226537601863,49964.38736923301,0.0,7801.088
129,0.0,1731.9704749917028,39508.49813085694,0.0,7961.128000000001
130,0.0,2137.668430093627,34843.12553786522,0.0,7990.344
131,0.0,2347.34107355609,32817.654038674955,0.0,7907.456
132,0.0,2374.635737202091,32567.99981602936,0.0,7744.416
133,0.0,2225.1354204137674,33420.14710858708,0.0,7537.264
134,0.0,1929.8567864252102,34143.98278917751,0.0,7317.088
135,0.0,1480.115169530875,36422.532726179576,0.0,7103.408
136,0.0,888.3172350243976,41479.68858540553,0.0,6901.728
137,0.0,204.089644080326,49670.218349426796,0.0,7015.04
138,0.0,3.10166632340921,59447.63070106893,0.0,7997.528
139,0.0,0.0,68366.79486975158,0.0,8926.48
140,0.0,0.0,74298.42776268949,0.0,8865.52
141,0.0,0.0,76973.14974874441,0.0,7683.312
142,0.0,0.0,77597.61084694111,0.0,6171.512
143,0.0,0.0,75555.81404023313,0.0,5416.976
144,0.0,0.0,71509.16336790602,0.0,5348.143999999999
145,0.0,0.0,65287.870808937114,0.0,5404.856
146,0.0,0.0,59528.17210004858,0.0,5600.632
147,0.0,0.0,79513.00106279543,0.0,5927.031999999999
148,0.0,0.0,73876.21238702044,0.0,6869.048000000001
149,0.0,2.481333058727368,71486.93008351701,0.0,7346.072
150,0.0,41.562328733683415,67218.5976504654,0.0,7816.2880000000005
151,0.0,462.76861545265376,62222.040754004665,0.0,8223.839999999998
152,0.0,1166.226537601863,49964.38736923301,0.0,8525.04
153,0.0,1731.9704749917028,39508.49813085694,0.0,8696.24
154,0.0,2137.668430093627,34843.12553786522,0.0,8735.84
155,0.0,2347.34107355609,32817.654038674955,0.0,8662.48
156,0.0,2374.635737202091,32567.99981602936,0.0,8508.16
157,0.0,2225.1354204137674,33420.14710858708,0.0,8308.640000000001
158,0.0,1929.8567864252102,34143.98278917751,0.0,8095.039999999999
159,0.0,1480.115169530875,36422.532726179576,0.0,7886.848
160,0.0,888.3172350243976,41479.68858540553,0.0,7689.504
161,0.0,204.089644080326,49670.218349426796,0.0,7729.192
162,0.0,3.10166632340921,59447.63070106893,0.0,8661.039999999999
163,0.0,0.0,68366.79486975158,0.0,9623.039999999999
164,0.0,0.0,74298.42776268949,0.0,9625.679999999998
165,0.0,0.0,76973.14974874441,0.0,8480.72
166,0.0,0.0,77597.61084694111,0.0,6969.7519999999995
167,0.0,0.0,75555.81404023313,0.0,6207.72
168,0.0,0.0,71509.16336790602,0.0,6135.816
169,0.0,0.0,65287.870808937114,0.0,6188.576
170,0.0,0.0,59528.17210004858,0.0,6379.52
171,0.0,0.0,79513.00106279543,0.0,6700.224
172,0.0,0.0,73876.21238702044,0.0,7119.8240000000005
173,0.0,2.481333058727368,71486.93008351701,0.0,7589.616
174,0.0,41.562328733683415,67218.5976504654,0.0,8051.920000000001
175,0.0,462.76861545265376,62222.040754004665,0.0,8450.8
176,0.0,1166.226537601863,49964.38736923301,0.0,8742.800000000001
177,0.0,1731.9704749917028,39508.49813085694,0.0,8904.16
178,0.0,2137.668430093627,34843.12553786522,0.0,8933.52
179,0.0,2347.34107355609,32817.654038674955,0.0,8849.439999999999
180,0.0,2374.635737202091,32567.99981602936,0.0,8683.92
181,0.0,2225.1354204137674,33420.14710858708,0.0,8472.960000000001
182,0.0,1929.8567864252102,34143.98278917751,0.0,8247.68
183,0.0,1480.115169530875,36422.532726179576,0.0,8027.4400000000005
184,0.0,888.3172350243976,41479.68858540553,0.0,7818.031999999999
185,0.0,204.089644080326,49670.218349426796,0.0,7856.24
186,0.0,3.10166632340921,59447.63070106893,0.0,8784.16
187,0.0,0.0,68366.79486975158,0.0,9729.52
188,0.0,0.0,74298.42776268949,0.0,9710.72
189,0.0,0.0,76973.14974874441,0.0,8548.08
190,0.0,0.0,77597.61084694111,0.0,7024.9839999999995
191,0.0,0.0,75555.81404023313,0.0,6252.224
192,0.0,0.0,71509.16336790602,0.0,6169.104
193,0.0,0.0,65287.870808937114,0.0,6211.008
194,0.0,0.0,59528.17210004858,0.0,6391.496
195,0.0,0.0,79513.00106279543,0.0,6702.200000000001
196,0.0,0.0,73876.21238702044,0.0,7112.28
197,0.0,2.481333058727368,71486.93008351701,0.0,7573.072
198,0.0,41.562328733683415,67218.5976504654,0.0,8026.88
199,0.0,462.76861545265376,62222.040754004665,0.0,8418.0
200,0.0,1166.226537601863,49964.38736923301,0.0,8702.8
201,0.0,1731.9704749917028,39508.49813085694,0.0,8857.519999999999
202,0.0,2137.668430093627,34843.12553786522,0.0,8880.88
203,0.0,2347.34107355609,32817.654038674955,0.0,8791.52
204,0.0,2374.635737202091,32567.99981602936,0.0,8621.359999999999
205,0.0,2225.1354204137674,33420.14710858708,0.0,8406.48
206,0.0,1929.8567864252102,34143.98278917751,0.0,8177.92
207,0.0,1480.115169530875,36422.532726179576,0.0,7955.12
208,0.0,888.3172350243976,41479.68858540553,0.0,7743.7519999999995
209,0.0,204.089644080326,49670.218349426796,0.0,7830.064
210,0.0,3.10166632340921,59447.63070106893,0.0,8791.6
211,0.0,0.0,68366.79486975158,0.0,9716.56
212,0.0,0.0,74298.42776268949,0.0,9657.439999999999
213,0.0,0.0,76973.14974874441,0.0,8471.679999999998
214,0.0,0.0,77597.61084694111,0.0,6948.832
215,0.0,0.0,75555.81404023313,0.0,6181.664
216,0.0,0.0,71509.16336790602,0.0,6101.216
217,0.0,0.0,65287.870808937114,0.0,6146.216
218,0.0,0.0,59528.17210004858,0.0,6330.184
219,0.0,0.0,79513.00106279543,0.0,6644.704
220,0.0,0.0,73876.21238702044,0.0,7058.904
221,0.0,2.481333058727368,71486.93008351701,0.0,7524.064
222,0.0,41.562328733683415,67218.5976504654,0.0,7982.464
223,0.0,462.76861545265376,62222.040754004665,0.0,8378.24
224,0.0,1166.226537601863,49964.38736923301,0.0,8667.84
225,0.0,1731.9704749917028,39508.49813085694,0.0,8827.439999999999
226,0.0,2137.668430093627,34843.12553786522,0.0,8855.68
227,0.0,2347.34107355609,32817.654038674955,0.0,8771.2
228,0.0,2374.635737202091,32567.99981602936,0.0,8605.76
229,0.0,2225.1354204137674,33420.14710858708,0.0,8395.44
230,0.0,1929.8567864252102,34143.98278917751,0.0,8171.12
231,0.0,1480.115169530875,36422.532726179576,0.0,7952.496
232,0.0,888.3172350243976,41479.68858540553,0.0,7744.936
233,0.0,204.089644080326,49670.218349426796,0.0,7767.384
234,0.0,3.10166632340921,59447.63070106893,0.0,8683.68
235,0.0,0.0,68366.79486975158,0.0,9639.12
236,0.0,0.0,74298.42776268949,0.0,9638.880000000001
237,0.0,0.0,76973.14974874441,0.0,8488.8
238,0.0,0.0,77597.61084694111,0.0,6969.272
239,0.0,0.0,75555.81404023313,0.0,6198.104
240,0.0,0.0,71509.16336790602,0.0,6117.816000000001
241,0.0,0.0,65287.870808937114,0.0,6162.4
242,0.0,0.0,59528.17210004858,0.0,6345.360000000001
243,0.0,0.0,79513.00106279543,0.0,6658.280000000001
244,0.0,0.0,73876.21238702044,0.0,7070.280000000001
245,0.0,2.481333058727368,71486.93008351701,0.0,7532.6320000000005
246,0.0,41.562328733683415,67218.5976504654,0.0,7987.616
247,0.0,462.76861545265376,62222.040754004665,0.0,8379.36
248,0.0,1166.226537601863,49964.38736923301,0.0,8664.400000000001
249,0.0,1731.9704749917028,39508.49813085694,0.0,8818.88
250,0.0,2137.668430093627,34843.12553786522,0.0,8841.36
251,0.0,2347.34107355609,32817.654038674955,0.0,8750.56
252,0.0,2374.635737202091,32567.99981602936,0.0,8578.4
253,0.0,2225.1354204137674,33420.14710858708,0.0,8360.8
254,0.0,1929.8567864252102,34143.98278917751,0.0,8128.88
255,0.0,1480.115169530875,36422.532726179576,0.0,7902.12
256,0.0,888.3172350243976,41479.68858540553,0.0,7686.12
257,0.0,204.089644080326,49670.218349426796,0.0,7686.536
258,0.0,3.10166632340921,59447.63070106893,0.0,8582.72
259,0.0,0.0,68366.79486975158,0.0,9534.32
260,0.0,0.0,74298.42776268949,0.0,9536.720000000001
261,0.0,0.0,76973.14974874441,0.0,8384.4
262,0.0,0.0,77597.61084694111,0.0,6855.744
263,0.0,0.0,75555.81404023313,0.0,6073.92
264,0.0,0.0,71509.16336790602,0.0,5984.023999999999
265,0.0,0.0,65287.870808937114,0.0,6019.103999999999
266,0.0,0.0,59528.17210004858,0.0,6192.719999999999
267,0.0,0.0,79513.00106279543,0.0,5980.568
268,0.0,0.0,73876.21238702044,0.0,6383.736
269,0.0,2.481333058727368,71486.93008351701,0.0,6837.576
270,0.0,41.562328733683415,67218.5976504654,0.0,7284.384
271,0.0,462.76861545265376,62222.040754004665,0.0,7668.336
272,0.0,1166.226537601863,49964.38736923301,0.0,7945.9039999999995
273,0.0,1731.9704749917028,39508.49813085694,0.0,8093.360000000001
274,0.0,2137.668430093627,34843.12553786522,0.0,8109.360000000001
275,0.0,2347.34107355609,32817.654038674955,0.0,8012.639999999999
276,0.0,2374.635737202091,32567.99981602936,0.0,7835.312
277,0.0,2225.1354204137674,33420.14710858708,0.0,7613.400000000001
278,0.0,1929.8567864252102,34143.98278917751,0.0,7378.056
279,0.0,1480.115169530875,36422.532726179576,0.0,7148.856000000001
280,0.0,888.3172350243976,41479.68858540553,0.0,6931.384
281,0.0,204.089644080326,49670.218349426796,0.0,6989.7119999999995
282,0.0,3.10166632340921,59447.63070106893,0.0,7931.056
283,0.0,0.0,68366.79486975158,0.0,8860.0
284,0.0,0.0,74298.42776268949,0.0,8813.76
285,0.0,0.0,76973.14974874441,0.0,7633.656
286,0.0,0.0,77597.61084694111,0.0,6106.76
287,0.0,0.0,75555.81404023313,0.0,5333.712
288,0.0,0.0,71509.16336790602,0.0,5249.215999999999
289,0.0,0.0,65287.870808937114,0.0,5290.568
290,0.0,0.0,59528.17210004858,0.0,5471.36
291,0.0,0.0,79513.00106279543,0.0,5783.223999999999
292,0.0,0.0,73876.21238702044,0.0,6195.296
293,0.0,2.481333058727368,71486.93008351701,0.0,6658.8640000000005
294,0.0,41.562328733683415,67218.5976504654,0.0,7116.176
295,0.0,462.76861545265376,62222.040754004665,0.0,7511.376
296,0.0,1166.226537601863,49964.38736923301,0.0,7800.912
297,0.0,1731.9704749917028,39508.49813085694,0.0,7960.976
298,0.0,2137.668430093627,34843.12553786522,0.0,7990.232
299,0.0,2347.34107355609,32817.654038674955,0.0,7907.368
300,0.0,2374.635737202091,32567.99981602936,0.0,7744.352
301,0.0,2225.1354204137674,33420.14710858708,0.0,7537.24
302,0.0,1929.8567864252102,34143.98278917751,0.0,7317.088
303,0.0,1480.115169530875,36422.532726179576,0.0,7103.44
304,0.0,888.3172350243976,41479.68858540553,0.0,6901.784000000001
305,0.0,204.089644080326,49670.218349426796,0.0,6926.103999999999
306,0.0,3.10166632340921,59447.63070106893,0.0,7845.928
307,0.0,0.0,68366.79486975158,0.0,8811.76
308,0.0,0.0,74298.42776268949,0.0,8824.880000000001
309,0.0,0.0,76973.14974874441,0.0,7687.032
310,0.0,0.0,77597.61084694111,0.0,6177.936
311,0.0,0.0,75555.81404023313,0.0,5417.24
312,0.0,0.0,71509.16336790602,0.0,5348.4400000000005
313,0.0,0.0,65287.870808937114,0.0,5405.184
314,0.0,0.0,59528.17210004858,0.0,5600.984
315,0.0,0.0,79513.00106279543,0.0,5927.424
316,0.0,0.0,73876.21238702044,0.0,6869.464
317,0.0,2.481333058727368,71486.93008351701,0.0,7346.5199999999995
318,0.0,41.562328733683415,67218.5976504654,0.0,7816.768
319,0.0,462.76861545265376,62222.040754004665,0.0,8224.32
320,0.0,1166.226537601863,49964.38736923301,0.0,8525.6
321,0.0,1731.9704749917028,39508.49813085694,0.0,8696.8
322,0.0,2137.668430093627,34843.12553786522,0.0,8736.4
323,0.0,2347.34107355609,32817.654038674955,0.0,8663.119999999999
324,0.0,2374.635737202091,32567.99981602936,0.0,8508.800000000001
325,0.0,2225.1354204137674,33420.14710858708,0.0,8309.36
326,0.0,1929.8567864252102,34143.98278917751,0.0,8095.76
327,0.0,1480.115169530875,36422.532726179576,0.0,7887.592
328,0.0,888.3172350243976,41479.68858540553,0.0,7690.28
329,0.0,204.089644080326,49670.218349426796,0.0,7683.128
330,0.0,3.10166632340921,59447.63070106893,0.0,8574.24
331,0.0,0.0,68366.79486975158,0.0,9555.44
332,0.0,0.0,74298.42776268949,0.0,9601.52
333,0.0,0.0,76973.14974874441,0.0,8483.28
334,0.0,0.0,77597.61084694111,0.0,6974.32
335,0.0,0.0,75555.81404023313,0.0,6208.704
336,0.0,0.0,71509.16336790602,0.0,6136.832
337,0.0,0.0,65287.870808937114,0.0,6189.624
338,0.0,0.0,59528.17210004858,0.0,6380.584
339,0.0,0.0,79513.00106279543,0.0,6701.32
340,0.0,0.0,73876.21238702044,0.0,7120.952
341,0.0,2.481333058727368,71486.93008351701,0.0,7590.776
342,0.0,41.562328733683415,67218.5976504654,0.0,8053.039999999999
343,0.0,462.76861545265376,62222.040754004665,0.0,8452.0
344,0.0,1166.226537601863,49964.38736923301,0.0,8744.08
345,0.0,1731.9704749917028,39508.49813085694,0.0,8905.44
346,0.0,2137.668430093627,34843.12553786522,0.0,8934.8
347,0.0,2347.34107355609,32817.654038674955,0.0,8850.8
348,0.0,2374.635737202091,32567.99981602936,0.0,8685.28
349,0.0,2225.1354204137674,33420.14710858708,0.0,8474.4
350,0.0,1929.8567864252102,34143.98278917751,0.0,8249.119999999999
351,0.0,1480.115169530875,36422.532726179576,0.0,8028.96
352,0.0,888.3172350243976,41479.68858540553,0.0,7819.5199999999995
353,0.0,204.089644080326,49670.218349426796,0.0,7858.296
354,0.0,3.10166632340921,59447.63070106893,0.0,8786.64
355,0.0,0.0,68366.79486975158,0.0,9731.84
356,0.0,0.0,74298.42776268949,0.0,9712.56
357,0.0,0.0,76973.14974874441,0.0,8549.68
358,0.0,0.0,77597.61084694111,0.0,7026.616
359,0.0,0.0,75555.81404023313,0.0,6253.92
360,0.0,0.0,71509.16336790602,0.0,6170.831999999999
361,0.0,0.0,65287.870808937114,0.0,6212.768
362,0.0,0.0,59528.17210004858,0.0,6393.28
363,0.0,0.0,79513.00106279543,0.0,6704.008
364,0.0,0.0,73876.21238702044,0.0,7114.12
365,0.0,2.481333058727368,71486.93008351701,0.0,7574.951999999999
366,0.0,41.562328733683415,67218.5976504654,0.0,8028.8
367,0.0,462.76861545265376,62222.040754004665,0.0,8419.92
368,0.0,1166.226537601863,49964.38736923301,0.0,8704.72
369,0.0,1731.9704749917028,39508.49813085694,0.0,8859.52
370,0.0,2137.668430093627,34843.12553786522,0.0,8882.880000000001
371,0.0,2347.34107355609,32817.654038674955,0.0,8793.6
372,0.0,2374.635737202091,32567.99981602936,0.0,8623.44
373,0.0,2225.1354204137674,33420.14710858708,0.0,8408.64
374,0.0,1929.8567864252102,34143.98278917751,0.0,8180.0
375,0.0,1480.115169530875,36422.532726179576,0.0,7957.296
376,0.0,888.3172350243976,41479.68858540553,0.0,7745.952
377,0.0,204.089644080326,49670.218349426796,0.0,7755.808
378,0.0,3.10166632340921,59447.63070106893,0.0,8661.44
379,0.0,0.0,68366.79486975158,0.0,9618.0
380,0.0,0.0,74298.42776268949,0.0,9623.84
381,0.0,0.0,76973.14974874441,0.0,8476.960000000001
382,0.0,0.0,77597.61084694111,0.0,6956.616
383,0.0,0.0,75555.81404023313,0.0,6184.071999999999
384,0.0,0.0,71509.16336790602,0.0,6103.656
385,0.0,0.0,65287.870808937114,0.0,6148.679999999999
386,0.0,0.0,59528.17210004858,0.0,6332.68
387,0.0,0.0,79513.00106279543,0.0,6647.232
388,0.0,0.0,73876.21238702044,0.0,7061.456
389,0.0,2.481333058727368,71486.93008351701,0.0,7526.656
390,0.0,41.562328733683415,67218.5976504654,0.0,7985.08
391,0.0,462.76861545265376,62222.040754004665,0.0,8380.88
392,0.0,1166.226537601863,49964.38736923301,0.0,8670.56
393,0.0,1731.9704749917028,39508.49813085694,0.0,8830.16
394,0.0,2137.668430093627,34843.12553786522,0.0,8858.48
395,0.0,2347.34107355609,32817.654038674955,0.0,8773.92
396,0.0,2374.635737202091,32567.99981602936,0.0,8608.560000000001
397,0.0,2225.1354204137674,33420.14710858708,0.0,8398.24
398,0.0,1929.8567864252102,34143.98278917751,0.0,8173.999999999999
399,0.0,1480.115169530875,36422.532726179576,0.0,7955.376
400,0.0,888.3172350243976,41479.68858540553,0.0,7747.856
401,0.0,204.089644080326,49670.218349426796,0.0,7709.92
402,0.0,3.10166632340921,59447.63070106893,0.0,8570.4
403,0.0,0.0,68366.79486975158,0.0,9550.4
404,0.0,0.0,74298.42776268949,0.0,9608.0
405,0.0,0.0,76973.14974874441,0.0,8493.92
406,0.0,0.0,77597.61084694111,0.0,6977.176
407,0.0,0.0,75555.81404023313,0.0,6201.224
408,0.0,0.0,71509.16336790602,0.0,6120.968000000001
409,0.0,0.0,65287.870808937114,0.0,6165.584
410,0.0,0.0,59528.17210004858,0.0,6348.576
411,0.0,0.0,79513.00106279543,0.0,6661.527999999999
412,0.0,0.0,73876.21238702044,0.0,7073.552000000001
413,0.0,2.481333058727368,71486.93008351701,0.0,7535.936000000001
414,0.0,41.562328733683415,67218.5976504654,0.0,7990.9439999999995
415,0.0,462.76861545265376,62222.040754004665,0.0,8382.720000000001
416,0.0,1166.226537601863,49964.38736923301,0.0,8667.76
417,0.0,1731.9704749917028,39508.49813085694,0.0,8822.240000000002
418,0.0,2137.668430093627,34843.12553786522,0.0,8844.8
419,0.0,2347.34107355609,32817.654038674955,0.0,8754.0
420,0.0,2374.635737202091,32567.99981602936,0.0,8581.84
421,0.0,2225.1354204137674,33420.14710858708,0.0,8364.32
422,0.0,1929.8567864252102,34143.98278917751,0.0,8132.400000000001
423,0.0,1480.115169530875,36422.532726179576,0.0,7905.712
424,0.0,888.3172350243976,41479.68858540553,0.0,7689.744
425,0.0,204.089644080326,49670.218349426796,0.0,7692.592000000001
426,0.0,3.10166632340921,59447.63070106893,0.0,8590.8
427,0.0,0.0,68366.79486975158,0.0,9541.52
428,0.0,0.0,74298.42776268949,0.0,9541.68
429,0.0,0.0,76973.14974874441,0.0,8388.08
430,0.0,0.0,77597.61084694111,0.0,6859.36
431,0.0,0.0,75555.81404023313,0.0,6077.759999999999
432,0.0,0.0,71509.16336790602,0.0,5987.888
433,0.0,0.0,65287.870808937114,0.0,6023.0
434,0.0,0.0,59528.17210004858,0.0,6196.64
435,0.0,0.0,79513.00106279543,0.0,5984.5199999999995
436,0.0,0.0,73876.21238702044,0.0,6387.72
437,0.0,2.481333058727368,71486.93008351701,0.0,6841.592000000001
438,0.0,41.562328733683415,67218.5976504654,0.0,7288.432000000001
439,0.0,462.76861545265376,62222.040754004665,0.0,7672.4
440,0.0,1166.226537601863,49964.38736923301,0.0,7950.008000000001
441,0.0,1731.9704749917028,39508.49813085694,0.0,8097.4400000000005
442,0.0,2137.668430093627,34843.12553786522,0.0,8113.5199999999995
443,0.0,2347.34107355609,32817.654038674955,0.0,8016.88
444,0.0,2374.635737202091,32567.99981602936,0.0,7839.527999999999
445,0.0,2225.1354204137674,33420.14710858708,0.0,7617.648
446,0.0,1929.8567864252102,34143.98278917751,0.0,7382.328
447,0.0,1480.115169530875,36422.532726179576,0.0,7153.16
448,0.0,888.3172350243976,41479.68858540553,0.0,6935.72
449,0.0,204.089644080326,49670.218349426796,0.0,6934.48
450,0.0,3.10166632340921,59447.63070106893,0.0,7830.08
451,0.0,0.0,68366.79486975158,0.0,8783.519999999999
452,0.0,0.0,74298.42776268949,0.0,8789.12
453,0.0,0.0,76973.14974874441,0.0,7640.416
454,0.0,0.0,77597.61084694111,0.0,6115.592000000001
455,0.0,0.0,75555.81404023313,0.0,5338.256
456,0.0,0.0,71509.16336790602,0.0,5253.784
457,0.0,0.0,65287.870808937114,0.0,5295.1759999999995
458,0.0,0.0,59528.17210004858,0.0,5476.0
459,0.0,0.0,79513.00106279543,0.0,5787.888
